MTB lambdagcspa lambdagcnospa
290 1.00145875761175 1.00145875761175
291 1.0123135633418 1.0123135633418
292 1.0127773151604 1.0127773151604
293 1.00721079252768 1.00721079252768
294 1.01408937168604 1.01408937168604
295 1.00034996073423 1.00034996073423
296 1.00008398257672 1.00008398257672
297 1.0024305647027 1.0024305647027
298 1.00140037758563 1.00140037758563
299 0.999778404438596 0.999778404438596
300 1.00410714153704 1.00410714153704
301 0.993762358157411 0.993762358157411
302 1.00664575991961 1.00664575991961
303 1.00551170365446 1.00551170365446
304 0.998582404783963 0.998582404783963
305 1.00481392567417 1.00481392567417
306 1.00805290885533 1.00805290885533
307 0.997203518811866 0.997203518811866
308 0.995886486811457 0.995886486811457
309 1.00433411550924 1.00433411550924
310 1.00689894096904 1.00689894096904
311 1.01235122259433 1.01235122259433
312 0.996335438644732 0.996335438644732
313 1.00165726818557 1.00165726818557
314 0.999804060901527 0.999804060901527
315 0.999871703403627 0.999871703403627
316 1.02986689543068 1.02986689543068
317 1.01690611608201 1.01690611608201
318 1.00530326991113 1.00530326991113
319 1.00547891424465 1.00547891424465
320 0.999367963436452 0.999367963436452
321 1.00504569867454 1.00504569867454
322 1.00273439518517 1.00273439518517
323 0.997033583178889 0.997033583178889
324 0.996835739602643 0.996835739602643
325 1.00454006234014 1.00454006234014
326 1.00211979213608 1.00211979213608
327 0.997012633796024 0.997012633796024
328 1.00288166017114 1.00288166017114
329 1.01356628475122 1.01356628475122
330 1.00348023258207 1.00348023258207
331 1.00825237088452 1.00825237088452
332 1.01196526296422 1.01196526296422
333 1.00577638962794 1.00577638962794
334 1.00068600685281 1.00068600685281
335 1.00237448024124 1.00237448024124
336 1.00331653463556 1.00331653463556
337 1.0203510454182 1.0203510454182
338 1.0030733620483 1.0030733620483
339 1.01628754769187 1.01628754769187
340 1.01641973729405 1.01641973729405
341 1.00840961437725 1.00840961437725
342 0.996989356814543 0.996989356814543
343 1.00074202251582 1.00074202251582
344 0.995628347956715 0.995628347956715
345 0.996737991945094 0.996737991945094
346 1.01239359056626 1.01239359056626
347 0.999596489282815 0.999596489282815
348 1.03810930566273 1.03810930566273
349 0.996181894533468 0.996181894533468
350 0.999514868521681 0.999514868521681
351 1.00987494841077 1.00987494841077
352 1.00695052060914 1.00695052060914
353 0.99710108932906 0.99710108932906
354 1.00503165073334 1.00503165073334
355 1.00362056074681 1.00362056074681
356 1.00481158489238 1.00481158489238
357 1.00838144989292 1.00838144989292
358 0.991527914533404 0.991527914533404
359 1.00811861101399 1.00811861101399
360 1.00480222104999 1.00480222104999
361 1.0031879283385 1.0031879283385
362 1.00498716646182 1.00498716646182
363 0.994491720228996 0.994491720228996
364 0.995700435892286 0.995700435892286
365 1.00048296916399 1.00048296916399
366 1.00311310845348 1.00311310845348
367 1.00268531030002 1.00268531030002
368 1.00729052529479 1.00729052529479
369 0.993244607633044 0.993244607633044
370 0.989095761656935 0.989095761656935
371 0.989000879729766 0.989000879729766
372 0.995226120319336 0.995226120319336
373 0.999652460546499 0.999652460546499
374 1.00024496315639 1.00024496315639
375 1.02093826590238 1.02093826590238
376 0.9992047539896 0.9992047539896
377 1.00740778770077 1.00740778770077
378 1.00762357653446 1.00762357653446
379 1.00018896777741 1.00018896777741
380 0.997638929310677 0.997638929310677
381 1.01101494257099 1.01101494257099
382 1.00076536306 1.00076536306
383 1.00609267407175 1.00609267407175
384 0.997729754273108 0.997729754273108
385 1.00240719590608 1.00240719590608
386 0.99824920216941 0.99824920216941
387 0.99966412150215 0.99966412150215
388 0.99742702779105 0.99742702779105
389 1.00793559182247 1.00793559182247
390 1.00359249372449 1.00359249372449
391 1.00429199379137 1.00429199379137
392 0.995049456487972 0.995049456487972
393 1.00629185312749 1.00629185312749
394 1.00494268364476 1.00494268364476
395 0.997743727868928 0.997743727868928
396 1.00086339763786 1.00086339763786
397 1.00200297848957 1.00200297848957
398 1.0022366156956 1.0022366156956
399 1.00281153200369 1.00281153200369
400 1.00343112107859 1.00343112107859
401 1.0068262638833 1.0068262638833
402 1.0162922680997 1.0162922680997
403 0.999435584464565 0.999435584464565
404 0.998090784668625 0.998090784668625
405 1.01108784010171 1.01108784010171
406 1.00207773807347 1.00207773807347
407 1.01421899577445 1.01421899577445
408 1.0032066339447 1.0032066339447
409 0.992112276164958 0.992112276164958
410 1.0002962943167 1.0002962943167
411 1.00152181082529 1.00152181082529
412 0.998848092265954 0.998848092265954
413 1.00672077168797 1.00672077168797
414 0.99865231735537 0.99865231735537
415 1.00476242586022 1.00476242586022
416 1.00279984431698 1.00279984431698
417 1.00969874440814 1.00969874440814
418 1.00904111436121 1.00904111436121
419 1.0059825519384 1.0059825519384
420 1.01693209249803 1.01693209249803
421 1.00927124931878 1.00927124931878
422 1.00740778770077 1.00740778770077
423 1.00011664367735 1.00011664367735
424 0.99705220546871 0.99705220546871
425 0.997436341448415 0.997436341448415
426 0.996354051220619 0.996354051220619
427 1.00409076343681 1.00409076343681
428 0.996798501500139 0.996798501500139
429 0.997396758856994 0.997396758856994
430 1.02098800178763 1.02098800178763
431 1.00279049424378 1.00279049424378
432 1.01976407226646 1.01976407226646
433 1.01255365903544 1.01255365903544
434 1.00635044081372 1.00635044081372
435 1.00337967289062 1.00337967289062
436 1.00388722307757 1.00388722307757
437 1.00012364318482 1.00012364318482
438 0.99955451230726 0.99955451230726
439 1.00100112472287 1.00100112472287
440 1.01170174247673 1.01170174247673
441 1.01159117291575 1.01159117291575
442 1.01080802859054 1.01080802859054
443 0.997638929326484 0.997638929326484
444 1.00372581584594 1.00372581584594
445 1.00242121712059 1.00242121712059
446 1.02497498460238 1.02497498460238
447 1.02735218408137 1.02735218408137
448 0.994810066854893 0.994810066854893
449 1.00104548041736 1.00104548041736
450 1.00465709129909 1.00465709129909
451 1.00557728483555 1.00557728483555
452 1.0105306241555 1.0105306241555
453 1.00276478186779 1.00276478186779
454 1.00952726070336 1.00952726070336
455 1.00775728880878 1.00775728880878
456 0.999363300372719 0.999363300372719
457 1.00090308043946 1.00090308043946
458 0.995930677667305 0.995930677667305
459 1.00962826909764 1.00962826909764
460 1.00573188142605 1.00573188142605
461 0.999717763256454 0.999717763256454
462 0.992495029233732 0.992495029233732
463 1.00267829831638 1.00267829831638
464 0.983154110311818 0.983154110311818
465 0.994247782043077 0.994247782043077
466 1.00177638827605 1.00177638827605
467 0.998936666274509 0.998936666274509
468 1.00380534756239 1.00380534756239
469 1.0026198665554 1.0026198665554
470 1.00130230473431 1.00130230473431
471 1.00169230252696 1.00169230252696
472 0.999503208856171 0.999503208856171
473 1.00000233279437 1.00000233279437
474 1.01736431768281 1.01736431768281
475 1.00580215822869 1.00580215822869
476 1.0064113744038 1.0064113744038
477 1.00317156117118 1.00317156117118
478 1.0208506406838 1.0208506406838
479 1.00419137493249 1.00419137493249
480 0.993771646958704 0.993771646958704
481 0.994038726818394 0.994038726818394
482 0.998316768203739 0.998316768203739
483 0.997718109721895 0.997718109721895
484 1.0059778660738 1.0059778660738
485 1.00220624062636 1.00220624062636
486 1.00731632218409 1.00731632218409
487 0.998929673376029 0.998929673376029
488 1.00439027976454 1.00439027976454
489 1.01081273079089 1.01081273079089
490 1.01959843909929 1.01959843909929
491 0.99225144670905 0.99225144670905
492 0.997012633669634 0.997012633669634
493 1.00655200097071 1.00655200097071
494 1.00721548256213 1.00721548256213
495 0.996023715601017 0.996023715601017
496 1.00562413043901 1.00562413043901
497 0.990862695792239 0.990862695792239
498 0.985416407946069 0.985416407946069
499 0.985139472190456 0.985139472190456
500 1.00326976724672 1.00326976724672
501 0.997694820896096 0.997694820896096
502 1.00567800484309 1.00567800484309
503 0.993941178506071 0.993941178506071
504 0.99504248337712 0.99504248337712
505 0.995949284701535 0.995949284701535
506 1.00520023564546 1.00520023564546
507 1.00679578753903 1.00679578753903
508 1.00100112469117 1.00100112469117
509 1.0109185356038 1.0109185356038
510 1.00991489102911 1.00991489102911
511 1.00366266168124 1.00366266168124
512 1.00685908532031 1.00685908532031
513 1.00300556203534 1.00300556203534
514 1.00574125140556 1.00574125140556
515 0.997233783495069 0.997233783495069
516 1.00925950692284 1.00925950692284
517 0.99907886280515 0.99907886280515
518 1.00464772861687 1.00464772861687
519 0.993335141804532 0.993335141804532
520 1.00611376216072 1.00611376216072
521 1.01243831382911 1.01243831382911
522 1.00168763114667 1.00168763114667
523 1.0167101275034 1.0167101275034
524 1.00569205938293 1.00569205938293
525 0.998971631265307 0.998971631265307
526 1.00377259883489 1.00377259883489
527 1.00718030769785 1.00718030769785
528 1.00258714586122 1.00258714586122
529 0.998423948560475 0.998423948560475
530 1.00917731204904 1.00917731204904
531 1.00568737452041 1.00568737452041
532 1.00039196200026 1.00039196200026
533 1.00393167182848 1.00393167182848
534 0.998785161566817 0.998785161566817
535 1.00001399671871 1.00001399671871
536 1.01926723182923 1.01926723182923
537 1.00848237459279 1.00848237459279
538 1.00778778625217 1.00778778625217
539 0.996728683019715 0.996728683019715
540 1.00535478994561 1.00535478994561
541 0.997142991365277 0.997142991365277
542 1.00698334497527 1.00698334497527
543 1.00986320072686 1.00986320072686
544 1.00740778770077 1.00740778770077
545 1.00246561863138 1.00246561863138
546 1.00379599056758 1.00379599056758
547 1.00242121712059 1.00242121712059
548 0.996672830865304 0.996672830865304
549 1.00625904515453 1.00625904515453
550 1.00341475094261 1.00341475094261
551 0.999242057296794 0.999242057296794
552 0.999412266486886 0.999412266486886
553 1.00020763261866 1.00020763261866
554 1.00629185312749 1.00629185312749
555 1.00584432607102 1.00584432607102
556 1.00642074913217 1.00642074913217
557 0.994872815553967 0.994872815553967
558 1.02318050068121 1.02318050068121
559 0.99210995676607 0.99210995676607
560 1.00432943524069 1.00432943524069
561 1.00391295637769 1.00391295637769
562 1.02402048797408 1.02402048797408
563 1.00211745576005 1.00211745576005
564 1.00217586623124 1.00217586623124
565 1.00927359781392 1.00927359781392
566 1.01230650230488 1.01230650230488
567 1.00350361946366 1.00350361946366
568 1.00649340481066 1.00649340481066
569 0.992557671775994 0.992557671775994
570 0.989695290253909 0.989695290253909
571 1.00665279210179 1.00665279210179
572 1.00342410525386 1.00342410525386
573 1.0009894524265 1.0009894524265
574 1.00510657480855 1.00510657480855
575 1.00796374690534 1.00796374690534
576 1.01647875476669 1.01647875476669
577 1.01967415466701 1.01967415466701
578 1.00434581620047 1.00434581620047
579 0.997152303102684 0.997152303102684
580 0.994440605776338 0.994440605776338
581 1.00998773066954 1.00998773066954
582 1.00551170366241 1.00551170366241
583 0.994303535499751 0.994303535499751
584 1.01603028479396 1.01603028479396
585 0.996563460109545 0.996563460109545
586 1.00460091617518 1.00460091617518
587 0.997811268976997 0.997811268976997
588 1.01467159660537 1.01467159660537
589 0.999706101833782 0.999706101833782
590 1.01517151478977 1.01517151478977
591 1.00783236083865 1.00783236083865
592 1.00560304971469 1.00560304971469
593 1.00391529579316 1.00391529579316
594 1.00239083796658 1.00239083796658
595 0.997224471204631 0.997224471204631
596 1.00465240995003 1.00465240995003
597 1.02605135573421 1.02605135573421
598 1.00092408927509 1.00092408927509
599 1.00507379503384 1.00507379503384
600 0.99834239747388 0.99834239747388
601 1.00674421370917 1.00674421370917
602 0.998083796111892 0.998083796111892
603 0.999608149803125 0.999608149803125
604 1.00914913211678 1.00914913211678
605 1.0072365879122 1.0072365879122
606 0.99749921043928 0.99749921043928
607 1.02243822075841 1.02243822075841
608 1.00752506004414 1.00752506004414
609 1.00086339766163 1.00086339766163
610 1.00391763523245 1.00391763523245
611 1.00008398245795 1.00008398245795
612 1.00620749152777 1.00620749152777
613 1.00383575785908 1.00383575785908
614 1.00736088157588 1.00736088157588
615 0.999626806861997 0.999626806861997
616 0.999137144324831 0.999137144324831
617 1.00598958072338 1.00598958072338
618 1.0052306768165 1.0052306768165
619 1.01388671100696 1.01388671100696
620 1.00579278777202 1.00579278777202
621 1.00428029354499 1.00428029354499
622 1.00418669519616 1.00418669519616
623 1.02235761343669 1.02235761343669
624 1.02256388253297 1.02256388253297
625 1.00459857557614 1.00459857557614
626 1.00463602535945 1.00463602535945
627 1.00158253142034 1.00158253142034
628 1.00131864971814 1.00131864971814
629 1.01469281588376 1.01469281588376
630 0.994117699419997 0.994117699419997
631 1.01307165439477 1.01307165439477
632 1.00578576002098 1.00578576002098
633 1.00357846056664 1.00357846056664
634 1.00096143922738 1.00096143922738
635 0.987811944125271 0.987811944125271
636 0.99398066146916 0.99398066146916
637 1.02967384579771 1.02967384579771
638 1.00785347560946 1.00785347560946
639 1.00081437946954 1.00081437946954
640 1.00679813184382 1.00679813184382
641 0.999876368509417 0.999876368509417
642 1.00576467678376 1.00576467678376
643 1.00782063054052 1.00782063054052
644 1.0051627705476 1.0051627705476
645 1.00086339770125 1.00086339770125
646 1.0080529088872 1.0080529088872
647 1.00740309699751 1.00740309699751
648 1.00647465466964 1.00647465466964
649 1.00813738338482 1.00813738338482
650 1.0227796679083 1.0227796679083
651 0.998808468894778 0.998808468894778
652 0.999507872774611 0.999507872774611
653 1.00563115741073 1.00563115741073
654 1.00186515136754 1.00186515136754
655 1.0013349949001 1.0013349949001
656 0.999638467493119 0.999638467493119
657 1.00339604251856 1.00339604251856
658 0.998892378550349 0.998892378550349
659 0.991639202248014 0.991639202248014
660 1.00293308975542 1.00293308975542
661 1.01128303625821 1.01128303625821
662 1.00273906999167 1.00273906999167
663 0.9922305702381 0.9922305702381
664 1.00678406603897 1.00678406603897
665 1.0049122488563 1.0049122488563
666 1.00886501666853 1.00886501666853
667 1.00445346737395 1.00445346737395
668 1.01379010412174 1.01379010412174
669 1.0017296732839 1.0017296732839
670 0.990969294424324 0.990969294424324
671 0.999925353248369 0.999925353248369
672 0.998135046539903 0.998135046539903
673 1.00149145150277 1.00149145150277
674 1.00055531248486 1.00055531248486
675 1.00814442315534 1.00814442315534
676 1.01097496813155 1.01097496813155
677 0.996828757280712 0.996828757280712
678 0.999946347233835 0.999946347233835
679 1.02296939693846 1.02296939693846
680 0.99989502915425 0.99989502915425
681 1.01330952597467 1.01330952597467
682 1.00341708951645 1.00341708951645
683 1.00510657480855 1.00510657480855
684 0.985642613977926 0.985642613977926
685 1.00586541052504 1.00586541052504
686 1.00051330622114 1.00051330622114
687 1.02243584984704 1.02243584984704
688 1.00650981148243 1.00650981148243
689 1.00230905127527 1.00230905127527
690 0.997718109706088 0.997718109706088
691 1.00744765916821 1.00744765916821
692 1.00668795353794 1.00668795353794
693 1.01093969762505 1.01093969762505
694 1.00886032091406 1.00886032091406
695 1.00367435665432 1.00367435665432
696 0.993154079455618 0.993154079455618
697 1.00731632215224 1.00731632215224
698 1.01406816162179 1.01406816162179
699 1.0125489508595 1.0125489508595
700 1.01108548852648 1.01108548852648
701 1.004799880149 1.004799880149
702 1.00568503209313 1.00568503209313
703 1.01524698977375 1.01524698977375
704 1.00312713688827 1.00312713688827
705 1.00481392567417 1.00481392567417
706 1.01272080906241 1.01272080906241
707 0.993927243613822 0.993927243613822
708 0.99489373226017 0.99489373226017
709 1.0022763379741 1.0022763379741
710 1.00222259633709 1.00222259633709
711 1.00410948128607 1.00410948128607
712 0.996812465693799 0.996812465693799
713 1.00484435834072 1.00484435834072
714 0.999799396033232 0.999799396033232
715 0.995279588905401 0.995279588905401
716 1.01268784832922 1.01268784832922
717 1.00433645562366 1.00433645562366
718 1.00991489102911 1.00991489102911
719 1.01809208189002 1.01809208189002
720 1.00504804001265 1.00504804001265
721 1.0104389518713 1.0104389518713
722 1.00777136439871 1.00777136439871
723 1.00628013589257 1.00628013589257
724 1.00708182281795 1.00708182281795
725 1.00994778596893 1.00994778596893
726 1.00882510417045 1.00882510417045
727 1.00121824785401 1.00121824785401
728 1.00458921329915 1.00458921329915
729 1.00447453047713 1.00447453047713
730 1.01324593248261 1.01324593248261
731 1.00297283213709 1.00297283213709
732 0.996612326814833 0.996612326814833
733 1.00453538138836 1.00453538138836
734 0.997350192458684 0.997350192458684
735 1.00245393388008 1.00245393388008
736 1.00444644632367 1.00444644632367
737 1.00479753916059 1.00479753916059
738 1.00562413043901 1.00562413043901
739 0.997676190151597 0.997676190151597
740 1.00208941962844 1.00208941962844
741 0.999741086410514 0.999741086410514
742 1.00331653450856 1.00331653450856
743 1.02315440747453 1.02315440747453
744 1.00247730356513 1.00247730356513
745 1.00337031883339 1.00337031883339
746 1.00060665521645 1.00060665521645
747 1.00069534263953 1.00069534263953
748 1.00928299197786 1.00928299197786
749 0.996093498195306 0.996093498195306
750 1.00876171625593 1.00876171625593
751 0.999447243591901 0.999447243591901
752 1.00759777391183 1.00759777391183
753 1.00141205340062 1.00141205340062
754 1.00792855307963 1.00792855307963
755 0.998496183556613 0.998496183556613
756 1.00330016578554 1.00330016578554
757 1.00725769360463 1.00725769360463
758 1.00871476413961 1.00871476413961
759 0.998100102854953 0.998100102854953
760 1.00249366254378 1.00249366254378
761 1.0006813389753 1.0006813389753
762 0.996335438660522 0.996335438660522
763 1.00569674426135 1.00569674426135
764 1.00507379503384 1.00507379503384
765 1.00602706827653 1.00602706827653
766 1.01101259110754 1.01101259110754
767 0.997981300908505 0.997981300908505
768 1.00263389014979 1.00263389014979
769 0.998214255566986 0.998214255566986
770 1.00607627225306 1.00607627225306
771 1.02757822819232 1.02757822819232
772 0.997177910700512 0.997177910700512
773 1.00528219409241 1.00528219409241
774 1.00553980952166 1.00553980952166
775 1.00402057369021 1.00402057369021
776 1.00983970576589 1.00983970576589
