ATxG2G ATxnG2G TTxG2G TTxnG2G
-0.456259352755303 -0.812758643406509 0.731373544521367 0.537644451640448
0.654137908971337 0.531994483345898 -0.742286265110637 -0.443846127206598
-0.750810530520761 -0.640462160694322 0.437483309118061 0.953789382097021
-0.878027364772142 -0.738920972667493 1.00463276872557 0.612315568714067
0.897267618672378 0.681492313632585 -0.791337309690618 -0.787422622614344
0.762159387295949 0.474057038203712 -0.529729219756342 -0.706487205743319
-0.552259196085203 -0.545304878051977 0.78848185413176 0.30908222000542
0.404600199569471 0.72663844035671 -0.476920203643506 -0.654318436282673
0.756960621211471 0.466062487819175 -0.536827788922944 -0.686195320107703
0.443080273440367 0.845081883201948 -0.723341509291241 -0.564820647351077
0.563214112062607 0.822223091235681 -0.494079196529641 -0.891358006768646
1.03572074733459 0.292548300909781 -0.382523257982578 -0.945745790261793
0.685801053929159 0.685053232910776 -0.557013897768243 -0.813840389071693
0.501385681282625 0.862000075956182 -0.719638876950267 -0.64374688028854
0.340005331177777 0.917892975554589 -0.843644397550457 -0.414253909181912
0.258233888247549 0.948324677069812 -0.846793159533185 -0.359765405784173
-0.983543085089071 -0.864331622904331 0.865399871333078 0.982474836660324
0.38127079943743 0.880257235648046 -0.985214442189226 -0.27631359289625
0.463563862832378 0.774192495861865 -0.491225258267562 -0.74653110042668
0.363895814012544 0.889020897190848 -0.90050232586071 -0.352414385342681
-0.763000668298559 -0.724660745502444 0.75472136742936 0.732940046371642
-0.926030811146475 -0.460161468079045 0.678458684579255 0.707733594646267
-0.396384309112901 -0.57238455495007 0.350396399402338 0.618372464660633
0.1575381717154 1.01485189385128 -0.86738058663592 -0.305009478930759
0.449362424621764 0.833468524552659 -0.878489592462332 -0.404341356712092
0.548339063308367 0.765273207619229 -0.779906156887827 -0.533706114039771
0.440213051446045 0.912084137019753 -0.990413306520786 -0.361883881945014
0.337807405100506 0.964647825563727 -0.981890118720208 -0.320565111944026
0.250471974819412 0.801580305152825 -0.715218752408666 -0.336833527563572
0.651745477233345 0.341484576475812 -0.32143140858279 -0.67179864512637
-0.324270780537446 -0.599754652025464 0.785761095058253 0.138264337504656
-0.346081043872419 -0.881501777290689 0.943872507529298 0.283710313633811
0.342056885263222 0.961673895722383 -1.04825898900608 -0.255471791979522
0.624948951067181 0.831654128558435 -0.953844682966797 -0.502758396658817
0.638833253794533 0.517507881227542 -0.57499448895421 -0.581346646067865
-0.474791903517055 -0.474791903517055 0.462934571762542 0.48664923527157
0.387632651615206 0.832205410047902 -0.646465542088072 -0.573372519575034
0.568467234577995 0.89716549957922 -0.793275959802883 -0.67235677435433
-0.347586197649715 -0.674419600943318 0.558933826375446 0.463071972217587
0.617079801205952 0.736679133227341 -0.537193513711458 -0.816565420721833
-0.402934561413756 -0.8697375305854 0.452485818419149 0.820186273580008
0.87310618958016 0.500779892044099 -0.577044043925384 -0.796842037698876
0.522300415748174 0.723316116756316 -0.825001800294957 -0.420614732209533
0.456130746362 0.809785753651255 -1.03247286003996 -0.233443639973295
0.435529551668445 0.830309878352169 -1.02101805788117 -0.244821372139447
1.13862833100593 0.000954578288512284 -0.174839028472078 -0.964743880822364
0.980677603801839 -0.0464882624659926 -0.138668915389358 -0.795520425946487
0.222195198327057 0.943886843781473 -0.741670537234884 -0.424411504873647
0.668070666412513 0.662070561879473 -0.665070614145993 -0.665070614145993
-0.0996035008812289 -0.679601114030973 0.562558757456953 0.21664585745525
0.455381350245549 0.951322832988924 -0.652053379970196 -0.754650803264273
0.959507705191225 0.722898841335173 -0.704688258758313 -0.977718287768085
0.268903206114101 0.880568705256903 -0.682670632399418 -0.466801278971587
-0.601549194799499 -0.717768372993099 0.723214815185995 0.596102752606603
-0.450940503860697 -0.699999373919334 0.599135106892618 0.551804770887411
0.702622944753956 0.702905223506973 -0.74003864155236 -0.66548952670857
0.628342566075618 0.843569600590058 -0.794642335227258 -0.677269831438418
-0.421602645874698 -0.865414716457954 1.00938692631332 0.277630436019333
-0.520830760010828 -0.495028840905528 0.531270434258132 0.484589166658224
0.302479697393334 0.775831042352349 -0.427923596675842 -0.65038714306984
0.291145800351415 0.888338772538181 -0.599008357953826 -0.580476214935768
1.07727737782737 -0.149970400848817 -0.131084945272296 -0.796222031706252
0.0982919282225637 -0.774850126343777 0.846566788806297 -0.170008590685082
0.625706323007157 0.674890476137189 -0.46169349267987 -0.838903306464477
0.428400192657752 0.918003210182624 -0.902014304908138 -0.444389097932237
0.627752831898284 0.524346572964429 -0.575264831937949 -0.576834572924764
0.476586329817996 0.906461203202766 -0.972238611654669 -0.410808921366093
0.960046417393892 0.734774973497014 -0.65631565336334 -1.03850573752757
-0.454447489919508 -0.685356555464438 0.685827624342043 0.453976421041904
-0.297261831104745 -0.834548859576531 0.789553337722851 0.342257352958425
0.822353757562376 0.588332970618843 -0.61726809658685 -0.79341863159437
0.575811942131705 0.683034537361202 -0.73774332621584 -0.521103153277066
0.390666642956736 0.931993570523858 -0.882843315976173 -0.439816897504419
1.06691765713404 0.440602836249364 -0.608321996762182 -0.89919849662122
0.233975472650296 1.04248368123038 -0.935186142759708 -0.341273011120972
0.654821945017178 0.70111746444207 -0.653690363448648 -0.7022490460106
0.385002581393308 0.88096577579199 -0.62043930934061 -0.645529047844687
-0.571555311434949 -0.892253863986743 0.70664121395885 0.757167961462843
-0.850183950152292 -0.480063481719649 0.329403190102277 1.00084424176966
0.683375091002128 0.324925350440547 -0.264876943103301 -0.743423498339373
0.227665667667475 1.005522449939 -0.851128467315284 -0.38205965029119
0.369343413870136 0.978252994390048 -0.99680016799066 -0.350796240269524
0.436149567647923 0.641063495364363 -0.655567928081382 -0.421645134930906
0.25112351517999 0.928972918838307 -0.660795545229939 -0.519300888788358
0.685568506810551 -0.324640395665294 0.180582576402193 -0.54151068754745
0.163001534496645 0.75496110887175 -0.412114086475161 -0.505848556893232
0.724577384583368 0.512962421422642 -0.612219793188642 -0.625320012817367
0.60975765963127 0.50304418030051 -0.302755596364323 -0.810046243567455
-0.564185863344363 -0.565369699695332 0.4918356518463 0.637719911193395
-0.608984730757975 -0.357917138640315 0.681566365438055 0.285335503960234
0.537466788428465 0.639772977777444 -0.392607489826743 -0.784632276379167
0.371226915717831 0.883946488079628 -1.02096619148647 -0.234207212310985
0.380774506864794 0.914414760196828 -1.01605970547769 -0.279129561583936
-0.90176233571478 -0.740434019772666 0.841259679047301 0.800936676440146
-0.680368964395784 -0.554439722215466 0.562134499658951 0.672674186952301
1.10808165036162 -0.0577624956956454 -0.159619050593422 -0.890700104072552
0.66846338488199 0.69065167767274 -0.505770437391973 -0.853344625162754
0.684558312796116 0.907431313569574 -0.807100338872818 -0.784889287492874
0.397875886906568 0.866084889434644 -0.775177194163667 -0.488783582177544
0.621480713928451 0.633227389979386 -0.692245039268909 -0.562463064638925
0.66001890040802 0.798006854353497 -0.861796276501654 -0.596229478259865
0.673109317339285 0.967797073044858 -0.846130741963556 -0.79477564842059
-0.261524511610497 -0.868724944007999 0.927681405541168 0.202568050077328
-0.370058854711406 -0.596348326964203 0.513025936081542 0.453381245594069
0.77044715651707 0.852709905113936 -0.777483895190245 -0.845673166440761
0.326188733604141 1.00106618063267 -0.993044919588078 -0.334209994648733
0.399387503119868 0.819065371139319 -0.942427528800026 -0.276025345459162
-0.420205199521442 -0.5967609797869 0.57073577116785 0.446230408140491
0.827917263866973 -0.07381219329743 -0.0742578823001138 -0.67984718826943
0.301671087835043 0.949714464216399 -0.88359531520908 -0.367790236842362
0.617242213265602 0.706863602061376 -0.618488627486421 -0.705617187840555
0.105232607994361 -0.943639526426914 0.827504340217303 0.0109025782152479
0.476878912459172 -0.509880542576277 0.423040913708453 -0.390039283591349
-0.302312902768552 -1.00509904040933 1.04574843381295 0.261663509364935
0.542220073860016 -0.471541485176156 0.27412742470313 -0.344806013386986
0.910217037161796 0.441550331698955 -0.474296040892535 -0.877471327968212
0.691673759974835 0.439308707544419 -0.365520021567755 -0.765462445951496
0.383529914134247 0.962093632337774 -0.834478626750259 -0.51114491972176
0.588634430841952 0.824465294778624 -0.631828343921645 -0.78127138169893
0.202554725066363 0.870709236880344 -0.749460253960705 -0.323803707986001
0.881344945341346 -0.584802154310489 0.322348972883171 -0.618891763914026
0.280829228017412 0.790645723224926 -0.528838978456725 -0.542635972785615
-1.11875646148612 -0.52146018483773 0.778996463277919 0.86122018304593
0.387071840175018 0.88530734208738 -0.713677104989921 -0.558702077272479
0.126557276530512 0.996132643712764 -0.797678805930793 -0.325011114312484
0.219439588699931 1.01273017763501 -0.828628435768695 -0.403541330566248
0.495583760854718 0.945548397511602 -0.370856751374261 -1.07027540699206
-0.726354657051004 -0.625276049634735 0.67867298608016 0.672957720605575
0.701117954384418 0.721100899834312 -0.737412192685871 -0.684806661532859
0.654091902220361 0.854602250242174 -0.499333602104149 -1.00936055035838
-0.624929182507812 -0.741209585718869 0.710082292281469 0.656056475945216
1.00393236802015 0.35098938509034 -0.532726574668658 -0.822195178441833
0.907594701652297 0.816246754989322 -0.921355952378324 -0.802485504263295
0.488167539009698 0.999655803359831 -0.967025774059545 -0.520797568309987
0.529739694938227 0.853326053059786 -0.456944569763092 -0.92612117823492
0.905336681392846 0.635160784142934 -0.434153338349384 -1.1063441271864
1.02516467366223 -0.232742708133583 -0.0730345710531769 -0.719387394475467
-0.566417391592708 -0.964804230616481 1.00881382259649 0.522407799612695
0.313306399759647 1.0558597686126 -0.928530773558741 -0.440635394813509
0.317728052652833 0.83326574073458 -0.810440160648603 -0.34055363273881
-0.633062164879821 -0.338955974762196 0.242971582220151 0.729046557421863
0.308344857803751 0.985807472376719 -1.01844696973378 -0.275705360446687
0.561167654920566 0.438922244936328 -0.174507097010196 -0.825582802846698
0.745770739247556 0.297595948124595 -0.328212952614646 -0.715153734757506
0.953416196626584 0.507014731005183 -0.564478421576647 -0.895952506055119
0.372600587424796 -0.890637719819241 0.728748370484292 -0.210711238089846
-0.619357832129766 -0.520575449247337 0.420563020881753 0.71937026049535
0.386973732132921 0.941021901123528 -0.706527602283725 -0.621468030972725
0.747249628724185 0.721891391936894 -0.734570510330539 -0.734570510330539
0.352763571700251 0.960795085256531 -0.818651012952852 -0.494907644003929
-0.422864561067852 -0.588660381768519 0.295442914448739 0.716082028387632
0.300735925243932 0.957740102861009 -0.936638331393473 -0.321837696711469
0.0771406666600041 1.06421200451976 -0.749238775866462 -0.392113895313303
-0.716572986487047 -0.528665943374554 0.45376140717902 0.79147752268258
-0.42605578555976 -0.54560741273021 0.751750230744069 0.219912967545902
-0.736745773299063 -0.41663851502535 0.357769550297458 0.795614738026953
0.335271972368748 1.02169113021772 -1.02237602891295 -0.334587073673517
-0.369250845004821 -1.02284535452689 0.803217021096003 0.588879178435714
0.732484601286951 -0.422541827023297 0.274153493503241 -0.584096267766893
0.392455986323229 0.878442560599439 -0.933793191338103 -0.337105355584565
0.407698594028386 0.984344201687479 -0.832907461719449 -0.559135333996416
-0.740451881250875 -0.638057608238496 0.751204559720568 0.627304929768803
0.389700137489329 0.8466508771064 -0.871995311526344 -0.364355703069383
-0.484524666040803 -0.476963160224394 0.450054150572729 0.511433675692469
0.49064078464702 0.580708171899392 -0.471327031675528 -0.600021924870883
0.339798243583543 0.847495515772754 -0.855499881793502 -0.331793877562795
0.4072664779499 1.00953327319113 -0.894258259892442 -0.522541491248587
0.352696570875701 0.957247928051745 -0.904334771595491 -0.405609727331958
0.125543473990682 0.883015824009498 -0.869798612826713 -0.138760685173466
0.25718106786091 0.873963620001962 -1.02027050803679 -0.110874179826082
0.566872454837773 0.807671233187586 -1.04490232798805 -0.32964136003731
0.398296640344954 0.93227389788984 -0.966613372483689 -0.363957165751103
-0.351230246253594 -0.645908165075223 0.558656321072396 0.438482090256424
0.869581606878164 0.394772670846184 -0.496487986780508 -0.767866290943842
0.491081909185079 0.869627589259574 -1.0847202094117 -0.275989289032954
0.252483585849551 0.760513808529136 -0.767518545050883 -0.245478849327804
0.131928157251199 0.987542796576439 -0.80353659237968 -0.315934361447958
0.520700038038524 0.747660005353649 -0.785411161952351 -0.482948881439823
0.320876997417331 0.661114418894865 -0.639236134172284 -0.342755282139911
0.856391932816811 0.3201976520761 -0.391102202220785 -0.785487382672125
-0.394807215315801 -0.674363169556427 0.669048060695755 0.400122324176475
0.576527512269988 0.750863734743657 -0.852425171320585 -0.474966075693059
-0.557148736397751 -0.444986271134707 0.399608632924342 0.602526374608117
0.364157096902626 1.00088733735463 -1.05721502961545 -0.307829404641804
0.482448720268592 0.890392134203572 -1.05096543851164 -0.321875415960522
-0.680547646012956 -0.639285217021127 0.632806189050095 0.687026673983991
0.382745852826154 1.07573980567931 -1.09079230326102 -0.367693355244445
0.561914837909823 0.696604958368527 -0.239895770703519 -1.01862402557483
-0.532749706865161 -0.951924248652073 1.11408535214032 0.370588603376907
-0.504474615606257 -0.90738661245484 0.727004342671585 0.684856885389515
-0.559886675073633 -0.695933462619292 0.691364986988045 0.564455150704881
-0.83282378045273 -0.494176788649807 0.610563244728419 0.716437324374117
0.256901505020041 0.850051841968032 -0.841374002796588 -0.265579344191485
0.22534434412248 0.930618420281045 -1.00312521821783 -0.152837546185696
-0.639104561704834 -0.577944677730323 0.636270032142078 0.580779207293079
0.350370565338231 0.966202708014653 -0.732363902574978 -0.584209370777904
-0.518780821206647 -0.710770085096433 0.596960793220282 0.632590113082798
0.277030730983599 0.885044275351664 -0.729736463733703 -0.432338542601562
0.713098028345878 0.447588274717449 -0.26513755321537 -0.895548749847956
0.512797367514775 0.956633091726913 -0.734715229620844 -0.734715229620844
0.97005696080372 0.194756374555 -0.483237060872354 -0.681576274486366
0.34123688782755 0.895795972218867 -0.962845501787604 -0.274187358258812
0.645204412447355 0.439186605006631 -0.562477501468409 -0.521913515985575
0.642915556422682 0.702003423741465 -0.476722348723145 -0.868196631441002
-0.969372219933169 -0.565074664651958 0.768611605771046 0.765835278814079
0.370211533934153 0.887295608589695 -0.763729122095781 -0.493778020428069
0.442624696692723 0.957212820707511 -0.769305809232489 -0.630531708167747
0.402046356278502 0.648321986718293 -0.7210703578281 -0.329297985168695
0.445172001965664 0.908803860783093 -0.839728477478601 -0.514247385270157
0.512033864197285 0.759338177381389 -0.924781287143829 -0.346590754434845
0.608729966244623 0.573217092224495 -0.545713481776049 -0.63623357669307
0.321730084322019 0.986093919338393 -0.981323753480438 -0.326500250179974
0.389795306490401 0.658739456064188 -0.518099196784245 -0.530435565770346
0.356260301229579 0.907281684882303 -0.881985729851945 -0.381556256259936
0.4358806474642 0.622154170280984 -0.694614534813093 -0.363420282932092
0.819412388675007 0.726904593124514 -0.615329162774005 -0.930987819025515
1.22118592984217 0.273289174779474 -0.329149162432828 -1.16532594218882
0.242291460847767 0.846699088076514 -0.769170713881023 -0.31981983504326
0.272645508000079 0.958095346533216 -0.971014191843203 -0.259726662690091
0.394238972342711 0.894784342816918 -0.891146660483794 -0.397876654675833
0.739070357563945 0.637333076829118 -0.519667917377508 -0.856735517015556
-0.309022524499605 -0.73508809011272 0.623607240135745 0.420503374476582
0.589772662855365 0.786839579584103 -0.619876017206285 -0.756736225233184
0.845082653700494 0.679445365818199 -0.529079629055154 -0.995448390463539
0.479651635157171 0.864772634520884 -0.911949200883576 -0.43247506879448
-0.502643882338442 -0.437085333196527 0.54342444328978 0.396304772245189
0.396597307893779 0.894331340369247 -0.808958420022317 -0.481970228240709
-0.489826831219158 -0.4666707959147 0.197533079506767 0.758964547627091
0.429097312860878 0.892231141622396 -0.876358071806569 -0.444970382676709
0.426412986491179 0.862004958688855 -1.0055280723086 -0.282889872871434
0.409516452534356 0.829350199447178 -1.00361115988201 -0.235255492099529
-0.769864720703237 -0.879770704925677 0.766541035142818 0.883094390486096
0.440617592473203 0.846904282887385 -0.765462444915144 -0.522059430445444
0.351990661584993 0.920922689104855 -0.786385858866324 -0.486527491823523
0.441838239739544 0.849086404033234 -0.985441784786615 -0.305482858986165
-0.598300977919131 -0.874106093848913 0.948200919155296 0.524206152612748
0.929752648902163 0.484437482771013 -0.597677434937624 -0.816512696735551
0.370597254969691 0.894076786328113 -0.923951294792723 -0.340722746505081
0.354947084510616 0.892576002783486 -0.964695294244645 -0.282827793049457
-0.159660816330219 -0.781046916958701 0.72044439887098 0.220263334417938
0.54798032187134 0.671491916598715 -0.411636638305461 -0.807835600164593
0.392755734523457 0.901103810356907 -0.759330527875314 -0.53452901700505
1.06582476244215 0.543988655051464 -0.465361874286209 -1.1444515432074
0.960542006515645 0.576223274044578 -0.88210826096424 -0.654657019595982
0.957518688556222 0.732742140483885 -0.832630930161531 -0.857629898878573
0.470248459214359 0.854982185982954 -0.725374288235289 -0.599856356962025
0.630374400903476 0.619143075829465 -0.598915783346193 -0.650601693386749
-0.804565737449787 -0.566074611978867 0.593971363642841 0.776668985785815
0.582120320628419 0.74044386141398 -0.300778646975963 -1.02178553506643
0.292721064800722 1.08177247517327 -0.880904967620185 -0.493588572353801
0.452493542002914 0.94602300516915 -0.995746970568152 -0.402769576603913
0.406501785870744 1.03949752939725 -0.992007622776702 -0.453991692491295
0.969949299944665 0.460803691583544 -0.78926469229722 -0.641488299230992
0.305531568284281 0.864305882021103 -0.817969488305398 -0.351867961999984
-0.707022775604118 -0.813818393365742 0.659759225121774 0.861081943848085
0.869228620740563 -0.193399700307649 0.156947667046705 -0.832776587479619
-0.626526024232453 -0.59423359550166 0.591974284423413 0.628785335310702
0.034002882956968 1.01691798496934 -0.975228383808277 -0.075692484118035
0.472831544174361 0.748782117904772 -0.755835808722056 -0.465777853357078
0.285276949922852 1.00467224538695 -0.829748193171252 -0.460201002138549
-0.802184130690881 -0.53593325839757 0.636496096041176 0.701621293047276
0.340673433829321 0.906396028137889 -1.06398829166188 -0.18308117030533
-0.733478959657629 -0.753073908987165 0.652909568540807 0.833643300103987
0.592329639253492 0.746815993973868 -0.795192791162695 -0.543952842064665
-0.724749407417162 -0.809289315168426 0.712934831501951 0.821103891083637
-0.391546269177909 -0.788314533551836 0.580023553003765 0.599837249725983
0.586413941882486 0.754713026428044 -0.661928257667196 -0.679198710643335
1.07217285865504 0.314429133593115 -0.491594671065446 -0.895007321182703
0.704662177336609 0.92893942133815 -0.77164307108113 -0.861958527593629
-0.729698235287372 -0.480799582580801 0.971286050893127 0.239211766975046
0.186928061904868 0.987065099812789 -0.816011400485522 -0.357981761232137
0.883966589802231 -0.379149835512437 -0.0775516061858677 -0.427265148103927
0.304652586138122 0.946688715489154 -0.722815692667875 -0.528525608959399
0.550451519118573 0.62851232034731 -0.632499909468798 -0.546463929997089
0.445564878064236 0.633883895147903 -0.543603444666116 -0.535845328546023
0.925937669267537 0.341710966845524 -0.499099636408383 -0.768548999704673
0.667191753508012 0.304674135641346 -0.331532914310454 -0.640332974838903
0.52350112062863 0.589338629174162 -0.341702836483046 -0.771136913319744
-0.505493265203715 -1.12877612557957 1.02975601723925 0.604513373544045
0.282023493676235 0.83427900700842 -0.897852748062607 -0.218449752622048
0.311714268165982 0.712608285379831 -0.623364716246685 -0.400957837299125
0.294166212895234 0.986183913571116 -0.926764571282317 -0.353585555184032
0.149276160159301 1.02515260310808 -0.925202961040032 -0.249225802227351
-0.841461418327218 -0.586124754490284 0.502028451479023 0.92555772133848
-0.539825381228629 -0.814908779853498 0.65399530708702 0.700738853995107
0.347792383152016 0.600454913052999 -0.458414500421187 -0.489832795783828
0.914578434436575 0.490450764911699 -0.526273421233254 -0.87875577811502
-0.305004434695624 -0.932527360941668 0.666233036408912 0.57129875922838
-0.73539950916541 -0.533241811389783 0.574922810157912 0.693718510397281
