g2gbeta g2gse g2gpval flot1beta flot1se flot1pval anovap gene_symbol adjP log2FoldChange ENSEMBL
-0.0287065317160666 0.0809806066232406 0.722974320364649 0.158106224722761 0.0765733731409086 0.0389449888939382 0.0447207004736967 ST7 0.109273756732479 0.228099066341203 ENSG00000004866
-0.0634310738793905 0.0728380828141482 0.383835839569242 0.119022331590069 0.0700847882671664 0.0894583263386739 0.0957832727407762 CDC27 0.194462498917692 0.171712927540035 ENSG00000004897
-0.0620673612188812 0.0798937443786754 0.437233197563814 -0.0210359449955541 0.0798167803104516 0.792124445509031 0.792222315981736 HCCS 0.869802887276616 -0.0303484535254989 ENSG00000004961
-0.00355746011526511 0.112113717079778 0.974686716883578 0.0464868133155139 0.111845684396922 0.677678208900319 0.678042220271398 DVL2 0.788714790175817 0.067066295037023 ENSG00000004975
-0.108857295777321 0.0355598631085128 0.00220421911851454 -0.0423095506439621 0.0338793051865737 0.211726633057378 0.217559758068128 UPF1 0.359318411424633 -0.0610397788962845 ENSG00000005007
-0.200684427601813 0.0731623628086613 0.00608805171759985 -0.135025009120581 0.0696153269472179 0.0524298566433647 0.0585447373390888 SKAP2 0.133808930973232 -0.194799911054249 ENSG00000005020
-0.0973215415654383 0.112190960468732 0.385688208103947 0.230014307257692 0.105438059285093 0.0291456269558983 0.0345016416547605 SLC25A5 0.0899018705662642 0.331840500414182 ENSG00000005022
0.371263054057836 0.163376051368656 0.0230596600386983 -0.489835770195517 0.141515934323298 0.000537479318087675 0.00130019805814116 MCUB 0.00713886620729277 -0.706683636511098 ENSG00000005059
-0.00262536891598586 0.0635914000956042 0.967068716677258 0.0617512674350059 0.0627530351081971 0.325097641957253 0.328314801243718 POLR2J 0.481730422904577 0.0890882472970913 ENSG00000005075
-0.0769348222296176 0.0593679638435178 0.195010647999282 -0.0414677111950145 0.057655411574428 0.47199697910329 0.473891457875213 DHX33 0.623889183952511 -0.0598252612980631 ENSG00000005100
-0.146585825645487 0.13849279864051 0.2898565107481 0.164194955157683 0.135762170173808 0.226497367354853 0.23114722241559 LIG3 0.375002024789737 0.236883247544975 ENSG00000005156
-0.13318685116699 0.107408203670767 0.214973057255689 -0.172179319321998 0.103503768284317 0.0962108434702216 0.102509827256101 RPAP3 0.204686779892281 -0.248402250129484 ENSG00000005175
-0.182467638820954 0.111803918633092 0.102672621065351 0.0414157366585389 0.111590635899799 0.710533339282639 0.710797221062836 REXO5 0.81275856216017 0.0597502778920374 ENSG00000005189
-0.0574463467706039 0.0662736577706649 0.386048788920596 0.0779901924397943 0.064986461752113 0.230100865937739 0.234695780566127 CIAPIN1 0.379142533972578 0.112516063870867 ENSG00000005194
-0.145891199830672 0.137183248963526 0.287565789978147 -0.0211363618992854 0.122031188467381 0.862490616301417 0.862524632716003 SPPL2B 0.917080593820054 -0.0304933244945335 ENSG00000005206
-0.0350155503684656 0.0506248221741314 0.489146084643382 -0.205717066080594 0.0371198801860557 2.99096591938053e-08 2.58944768703713e-06 ATOSB 5.56775592570638e-05 -0.2967869910607 ENSG00000005238
0.0161036747578412 0.0928955861079117 0.862374421307559 0.170865495641348 0.0884229450267296 0.0533143432161509 0.0594445624682363 COPZ2 0.135421874258643 0.246506803220808 ENSG00000005243
-0.473645680413009 0.130313060900721 0.000278330816134265 -0.103074666041582 0.129175740703611 0.424904521052769 0.426935493741726 PRKAR2B 0.577261655530833 -0.148705309539476 ENSG00000005249
0.046899841742795 0.087701283412212 0.592810279046259 -0.242442899282164 0.0778381484279727 0.00184128724693799 0.00338022998904901 MSL3 0.0149479038075007 -0.349771168493121 ENSG00000005302
-0.0761546743590316 0.114015337350423 0.504175980482462 -0.235768158295094 0.107030015646552 0.0276072408161383 0.0328783272742758 CREBBP 0.0866246654601513 -0.340141552771856 ENSG00000005339
-0.117179998416699 0.119598678066642 0.327196354611556 -0.0723122042363874 0.11898988306071 0.543375021721004 0.544403716035536 GCFC2 0.682175178351284 -0.104324458447586 ENSG00000005436
-0.155228613020399 0.0854010828626452 0.0691188357013433 -0.112281726970145 0.0830780887290429 0.176528807868059 0.182815960042778 CROT 0.315679319342293 -0.161988290682277 ENSG00000005469
-0.0511889685161325 0.102005298994174 0.615789526884897 0.259430234608219 0.0923879005719293 0.00498418334448458 0.00758018017431904 ABCB4 0.0282781706621878 0.374278712925938 ENSG00000005471
-0.251708738090735 0.0737265509630139 0.000639965227114958 -0.255895392919197 0.0601385676055243 2.08959116787533e-05 0.00012825633054356 KMT2E 0.001156148415388 -0.369179014350858 ENSG00000005483
-0.284437751865661 0.14590155695629 0.0512335623497864 -0.107085526961214 0.144805828373832 0.45959666206355 0.461289260348343 RHBDD2 0.611371528099991 -0.154491758697925 ENSG00000005486
-0.318403038599713 0.110385273682781 0.00392072794657405 -0.123981174629888 0.108433976275659 0.252881102023438 0.2571309233543 IBTK 0.405678226480707 -0.178867025802128 ENSG00000005700
-0.106435543675273 0.0685767565381613 0.120646810958764 0.0115079640732713 0.0685499295131904 0.866679957935251 0.866705795365512 ZNF195 0.91995101803604 0.016602482699237 ENSG00000005801
-0.272742475736637 0.120395875170839 0.0234893359226842 -0.402516108089129 0.0999731611236879 5.66754382866907e-05 0.000253832311584638 MYCBP2 0.00198219672672158 -0.580707993018113 ENSG00000005810
-0.207492491989702 0.0607861243712629 0.000641378121062797 -0.0712283849050361 0.0596156257859584 0.232167571621384 0.236731001827309 FBXL3 0.38163255062399 -0.102760837673026 ENSG00000005812
-0.260672576850303 0.189850549404294 0.169739619666398 0.380010314763676 0.178974585455376 0.0337317259822314 0.0393076388517238 ITGAL 0.0991241076278482 0.548238996596209 ENSG00000005844
0.0204075134197142 0.12497915301676 0.870292201541859 0.394405718358519 0.106295777344062 0.000206886918652449 0.000639153527357996 PDK2 0.00411793270550762 0.569007173974085 ENSG00000005882
0.0191998248918439 0.164751577489529 0.907226144890369 0.288333883779368 0.157587236311183 0.0672981172928571 0.0735892780023067 ITGA3 0.159844415131459 0.415977864248749 ENSG00000005884
-0.265441950884848 0.101534311680984 0.00894084286787522 0.154532348454186 0.0982134220048299 0.115618333496851 0.12177973849882 ZFX 0.232187697590295 0.222943052771779 ENSG00000005889
-0.0180641360860123 0.0609197581655153 0.766830371014697 0.029836528246114 0.0607164610757418 0.623138215291551 0.623718952842148 LAMP2 0.74718936184305 0.0430450113380122 ENSG00000005893
-0.0262216284896747 0.0402018427455521 0.514240285570854 0.0521153818270742 0.0392523038042883 0.184276407889246 0.189565132510299 GDE1 0.324389393422161 0.0751866029159549 ENSG00000006007
0.0781738345043297 0.113992991603558 0.492853395231221 -0.192417156850408 0.109388973977149 0.0785744782688078 0.0849092199763266 REX1BD 0.178481289830594 -0.277599277970037 ENSG00000006015
-0.236943501682683 0.102483820177178 0.0207771942956871 -0.070457549893243 0.101808826292077 0.488901293458847 0.490337552254553 OSBPL7 0.637177649337163 -0.101648757824168 ENSG00000006025
-0.0440068742421818 0.0708288409192511 0.534393751976488 0.0668196703324371 0.0699478418917722 0.339436870982078 0.342464774049316 MAP3K14 0.495772442672038 0.0964004070224424 ENSG00000006062
-0.224844251785864 0.124706411843795 0.0713899888304419 -0.225777922670831 0.0907523461134593 0.0128519126520323 0.0176853635212594 TMEM132A 0.0540132989947372 -0.32572868937942 ENSG00000006118
-0.0212965692206271 0.0448481703710355 0.634887287556526 0.100802474602504 0.0415825026626021 0.0153440113257552 0.0196419564282678 AP2B1 0.0584741694807395 0.145427230218369 ENSG00000006125
-0.00860567722038752 0.0605048007374694 0.886897299422126 0.0452478056510744 0.0600329883679416 0.451019954506937 0.452792652753314 ZNF263 0.603195134799848 0.0652787848239126 ENSG00000006194
-0.081842272185183 0.181555330034895 0.652145097926028 0.342993589971207 0.172320724905103 0.0465427898407029 0.0525359654992683 SPATA20 0.122962557087477 0.494835151308163 ENSG00000006282
0.0253044653521499 0.0847777213038964 0.76533673862981 -0.0504051495091302 0.0843604623631175 0.55017540103083 0.551159255002263 TNFRSF12A 0.688099698256454 -0.0727192592320889 ENSG00000006327
-0.00156309191613799 0.10390947161594 0.987998015454998 0.0791229160980846 0.103069283958019 0.442684884381029 0.444537655158576 RALA 0.595263969435167 0.11415023867538 ENSG00000006451
-0.274271768673619 0.123143795869421 0.0259307061232292 -0.357466348825849 0.107772395205227 0.000910340055885861 0.00194593698653636 KDM7A 0.00980542967092177 -0.515714928735737 ENSG00000006459
-0.0942190445541766 0.0877085026653876 0.282719917563641 -0.0282131835316382 0.0875823656952517 0.747351824021291 0.747527409835246 AGK 0.839072287950405 -0.0407030199687847 ENSG00000006530
0.0372879654666889 0.0577580138832956 0.518545259755864 0.0331911285822394 0.0574924929935745 0.563728444805041 0.564626770916177 ALDH3B1 0.699150012301143 0.0478846766071049 ENSG00000006534
-0.316501116039848 0.122295773381732 0.00965357723509608 -0.226156796425733 0.116342206701197 0.0519083605269635 0.0580138592195868 PHTF2 0.13286157764369 -0.32627528866674 ENSG00000006576
0.000509121917090738 0.0908138362341692 0.995526910808163 -0.210538872517023 0.0837607183548698 0.0119514262113432 0.0158357509056869 FARP2 0.049827905950695 -0.303743387294663 ENSG00000006607
-0.233214666666209 0.144381634351119 0.106253220647403 0.00631266007550519 0.144377800933598 0.965125042606122 0.965125505291757 GGCT 0.980032425193967 0.00910724338574906 ENSG00000006625
-0.288540520686685 0.100898427761494 0.00424024888091101 -0.217730859260538 0.0937790221106577 0.0202467372312232 0.025465638685154 DBF4 0.0711394938753013 -0.314119230903671 ENSG00000006634
-0.029614772517991 0.10912279457978 0.786091534286002 -0.179349154285957 0.104948944670114 0.0874661156752472 0.093796030492073 IFRD1 0.191854822428565 -0.258746135475979 ENSG00000006652
-0.0617535407028606 0.0945168759128631 0.513524256195075 0.00849736449091173 0.0945062650422507 0.928356159765534 0.928360170651157 COX10 0.958668675298039 0.0122591056116645 ENSG00000006695
-0.113415427897866 0.103860572306963 0.27483444299602 0.409058818917534 0.0783516907467127 1.78148027440983e-07 6.64567843328111e-06 GTF2IRD1 0.000112747410068893 0.590147129484223 ENSG00000006704
-0.0869625007883946 0.0542210387235745 0.10874676313065 0.0677426104087273 0.0530325099937378 0.201468502839548 0.206499521515941 PAF1 0.345963254528486 0.0977319280935439 ENSG00000006712
-0.0518918313421624 0.0830848165771781 0.532256890277534 -0.227570139574943 0.0739224357796966 0.00208046275661156 0.00372571418659787 VPS41 0.0161139538517264 -0.328314311819179 ENSG00000006715
-0.0529278525418104 0.0860152262955743 0.538336015998724 -0.0729578137329365 0.0851514087741078 0.391554862926898 0.39394736604148 ELAC2 0.547030529180898 -0.105255876066608 ENSG00000006744
0.369583713057881 0.304115499516395 0.224261537818846 -1.43326775172609 0.188211471305985 2.64233079860787e-14 4.15744800157603e-09 SCIN 5.27323985412023e-07 -2.0677682776813 ENSG00000006747
-0.0412059716938858 0.0981003178236906 0.674456871881464 0.344401331122248 0.0795543015069209 1.49695980742326e-05 0.0001026322148998 ARSD 0.000971177635641893 0.496866092485625 ENSG00000006756
-0.0183393542223121 0.142253271827286 0.897420603819014 0.513173580680738 0.11366967695571 6.34351803041611e-06 5.85033428340372e-05 PNPLA4 0.000630398627232042 0.740352979963333 ENSG00000006757
-0.0902380535006352 0.0515008353132317 0.0797451316410425 0.150313629932435 0.0449968857018394 0.000836174191971129 0.00182239626963001 ADIPOR2 0.00932511408221027 0.216856728481542 ENSG00000006831
0.105532335329623 0.122913902471715 0.390568158940953 0.23746805026777 0.116367558510353 0.0412834130033195 0.0471343965650098 CDKL3 0.113689323408918 0.342593978490882 ENSG00000006837
0.162266476349634 0.331183049092018 0.624162140820228 -0.46276897853991 0.32207678970123 0.150766846726347 0.156528250557992 PRSS21 0.279790070072128 -0.667634510416779 ENSG00000007038
0.0343353784423925 0.126843372777537 0.786628584086764 0.219317953800135 0.121462422055118 0.0709738876735719 0.0772863115630174 MARK4 0.16599457119188 0.31640892432537 ENSG00000007047
-0.0159508892515561 0.0647081027186245 0.805291114415487 0.135529712935857 0.0606375124497823 0.0254120737495465 0.030550673181531 CCDC124 0.0819360963563616 0.195528044745666 ENSG00000007080
0.0537223035694616 0.135621542109494 0.692017057793549 -0.324421718871223 0.124376874073463 0.00909728251896591 0.0125480274631851 CEACAM21 0.0418056728191073 -0.468041604972187 ENSG00000007129
-0.118794772053813 0.0320214198625177 0.000207379328739599 -0.0299744576433088 0.0316293199813649 0.343292648310571 0.346270687964358 PAFAH1B1 0.4997265864577 -0.0432440013953379 ENSG00000007168
-0.173207978224923 0.0832446435239973 0.0374604406086871 0.146155750412321 0.0796008516385832 0.0663417041023973 0.0726260790202214 BLTP2 0.158327374002937 0.21085817631726 ENSG00000007202
0.111175391234702 0.168663400599965 0.509795983711895 -0.110606674126612 0.167652956771209 0.509423325125715 0.51069573609825 GAS7 0.654167740302533 -0.159571700251684 ENSG00000007237
0.0559394800411657 0.117485038570399 0.633973709166301 0.599064782769299 0.0619183648061329 0 1.11478381639373e-11 TRAPPC6A 5.4859629293729e-09 0.864267791272492 ENSG00000007255
-0.054974850530529 0.152471558967805 0.718429841378064 0.440443889752651 0.13363735407668 0.00098136894378742 0.00206248878895952 MATK 0.0102487818452571 0.635426215535995 ENSG00000007264
-0.261057336023591 0.102073524293964 0.0105414796074383 -0.153701232775698 0.09880678227785 0.11980949455452 0.125931547555903 ST7L 0.237900171906044 -0.22174400630402 ENSG00000007341
-0.0378200990399178 0.094730941288782 0.68971856536183 0.0663859304568556 0.0940825808629327 0.480428584188209 0.481936224323991 RPUSD1 0.629726656486614 0.0957746526549053 ENSG00000007376
-0.155286794171796 0.137944840659101 0.260285503785054 0.378696405044303 0.122658636413699 0.00201914969332484 0.003637796198402 RHBDF1 0.0158116326975888 0.546343425559894 ENSG00000007384
-0.147931067805143 0.0768988905917811 0.0543911021020684 0.154635327116185 0.072451465187346 0.0328157868751606 0.0383514154264388 LUC7L 0.097426405727249 0.223091619576763 ENSG00000007392
-0.023018383913661 0.0681177117419365 0.735422958059609 0.0761300826655208 0.0669255444546425 0.255315117183038 0.259528412694845 TSR3 0.408260931845459 0.109832492724014 ENSG00000007520
-0.21157562875671 0.152160220393905 0.164383396751573 0.288108438503883 0.144384893003469 0.0459971402399206 0.0519771510127197 PIGQ 0.122178413565466 0.415652615467815 ENSG00000007541
-0.223575345095694 0.0833107101712783 0.00728270697134148 0.0438431029616627 0.0829896348573844 0.59729381694601 0.598001605536357 CRAMP1 0.725470348770055 0.0632522272199749 ENSG00000007545
-0.156278624322323 0.116474909481367 0.179681484206319 0.0109334387666106 0.116460654217741 0.925203713656179 0.925208277585322 DNAJC11 0.956594511456475 0.0157736178884521 ENSG00000007923
0.0203689590136619 0.107016970922624 0.849047479298865 -0.368709525520987 0.087614693108586 2.57291161975814e-05 0.000147583685720227 MYLIP 0.0012968567820776 -0.531935403997651 ENSG00000007944
-0.0122851332143594 0.0472692961415386 0.794943470952522 -0.0257330386418617 0.0470743264541564 0.584621282719745 0.585397525648305 PSMB1 0.715549180333472 -0.0371249272356181 ENSG00000008018
-0.0694740340609472 0.110266306060593 0.528657433764917 0.298285809991632 0.0984233024348545 0.0024403427590769 0.00423384502024445 JARID2 0.0177815654198301 0.430335458842475 ENSG00000008083
-0.467438440621763 0.153101755272524 0.00226473334859811 -0.35492072000075 0.141212663831026 0.0119581328465173 0.0158433715597988 CAMK1G 0.049827905950695 -0.512042362653822 ENSG00000008118
-0.122656616020317 0.0729050546386927 0.092488239176594 -0.122163824480506 0.0700042244153174 0.0809688248616107 0.087305263646122 CDK11A 0.182320338533902 -0.176245143754056 ENSG00000008128
0.140482277615462 0.117913490592213 0.233496110669075 -0.486556591598944 0.0856011371716154 1.31582722495693e-08 1.57171455347563e-06 NADK 3.82481000930106e-05 -0.701952781811633 ENSG00000008130
-0.0990057892554211 0.133852183052846 0.459503225603982 0.420849002905502 0.114002529874693 0.000222868781471819 0.000674906143580757 CYTH3 0.00428669521747272 0.607156769454832 ENSG00000008256
-0.117082279403238 0.0470233029422425 0.0127787013302314 0.049349540492402 0.0457147928772161 0.280360784979569 0.284961124164031 SYPL1 0.436372784893627 0.0711963373385374 ENSG00000008282
0.0101996438090129 0.0816022194967937 0.900529697574478 -0.303948706120865 0.0639740364462973 2.02287054884565e-06 2.8380852097187e-05 CYB561 0.000356735094879256 -0.438505291005189 ENSG00000008283
-0.187854228731868 0.0917084858359333 0.0405223520845968 0.219261691989276 0.0841130819362813 0.00914063380496555 0.0125987216955815 SPAG9 0.041930068468438 0.316327755689852 ENSG00000008294
-0.086827858516279 0.0711728405761693 0.22248089135447 -0.0254311643432775 0.0710465208243191 0.720380076464119 0.720617986998363 SS18L2 0.819752250133692 -0.0366894146820786 ENSG00000008324
-0.0198031836586744 0.0888571003120672 0.823640174357219 0.372994761842329 0.0634901439353352 4.23238888380695e-09 8.6723039703329e-07 MPND 2.50917329390484e-05 0.538117693187488 ENSG00000008382
-0.0996316432070804 0.129138858113732 0.440405969279764 0.339594709162302 0.116074908979556 0.00343735975645032 0.00558677480595681 MGST1 0.0220452418429608 0.489931602820583 ENSG00000008394
-0.107046789621524 0.0884788821340064 0.226333792544189 0.0718049144902485 0.0876657964576026 0.412743284322756 0.414901965090982 CRY1 0.566727289856136 0.103592594046538 ENSG00000008405
-0.162003075054751 0.133993492058163 0.226648672728905 0.193177928129905 0.130067877683722 0.137488579443942 0.143417329951006 ST3GAL1 0.262075881923195 0.278696838922219 ENSG00000008513
-0.215969683235889 0.165775908265251 0.192649581016785 -0.454568816429126 0.147451183497407 0.00205033446119463 0.00368256580127908 MMP25 0.0159612784972863 -0.655804177205066 ENSG00000008516
-0.384375334146485 0.200675435022356 0.055440491386072 -0.29883356579238 0.194396586898953 0.124235358621313 0.130312885939988 IL32 0.243793043615678 -0.431125703419832 ENSG00000008517
-0.45452571881823 0.122342150514812 0.000203041975104012 0.199342091221483 0.117744591194557 0.0904546616148219 0.0967766412723398 PKD1 0.195940710167167 0.287589846445669 ENSG00000008710
-0.104185254832992 0.0700959204466494 0.137193418991953 0.234461212584152 0.0581930957319014 5.60095833750385e-05 0.000251752140414413 MED24 0.00197331562246179 0.33825602867597 ENSG00000008838
-0.165767860125363 0.141424999890527 0.24114664099753 0.339192406183325 0.129634701819815 0.00888299233676859 0.0122970430243916 RHOBTB2 0.0411990312852948 0.489351202307877 ENSG00000008853
-0.254962557712192 0.0615827916421267 3.47064963648336e-05 0.0946922646937133 0.0595261901180498 0.111662151460202 0.11785793556901 HEATR5B 0.226477238366416 0.136612060684165 ENSG00000008869
-0.09264609941989 0.0663317406270719 0.162501276713407 0.0670803217290149 0.0653827669622312 0.304908866258438 0.30840225524383 SEC62 0.461464146698852 0.0967764474996858 ENSG00000008952
