infectionbeta infectionse infectionpval g2gbeta g2gse g2gpval anovap gene_symbol adjP log2FoldChange ENSEMBL
-0.468388990298411 0.14444781804585 0.00118437192817122 -0.371263054057837 0.0899676092020627 3.68117610651808e-05 0.000188380701071453 MCUB 0.00196960571469961 -0.535619366954533 ENSG00000005059
-0.0536235910660988 0.0635428756142597 0.398727413609504 0.00262536891598744 0.0480319059798277 0.956410250418084 0.956411153973282 POLR2J 0.972835549651073 0.00378760671559918 ENSG00000005075
-0.0559415259438192 0.071848855180373 0.436215319210346 0.0769348222296175 0.0527773242902487 0.144916372912452 0.150753411796844 DHX33 0.25935204712056 0.110993486502343 ENSG00000005100
0.208533174512429 0.146132021714874 0.153574412159511 0.146585825645493 0.107729929984436 0.173615235279828 0.179059898623506 LIG3 0.294107932899328 0.211478643723367 ENSG00000005156
0.0763266890938624 0.100465637276575 0.447416406209292 0.133186851166986 0.0726283867684657 0.0666818159249658 0.0729686667002461 RPAP3 0.150553326939696 0.192148009690227 ENSG00000005175
-0.310247602011201 0.145122177023172 0.032529951127459 0.182467638820954 0.105402538817238 0.083424957398464 0.0897607626011818 REXO5 0.176416637342783 0.263245157649708 ENSG00000005189
-0.0827722460721289 0.0658920708711014 0.209051021667324 0.0574463467705956 0.048880871465192 0.239902054814761 0.244347901751803 CIAPIN1 0.370073163948546 0.0828775596031261 ENSG00000005194
-0.320027525461005 0.13049974704844 0.0141937207066585 0.145891199830676 0.0956049415097081 0.127014920493892 0.133063057022084 SPPL2B 0.236399661435527 0.210476510505057 ENSG00000005206
0.235442538589188 0.042482777734467 2.98916331686883e-08 0.0350155503684735 0.0315792415697892 0.267509811992758 0.271541501331286 ATOSB 0.400769467820517 0.0505167608705944 ENSG00000005238
-0.272336559318705 0.101359608237573 0.00721325404402506 -0.0161036747578432 0.0765736394170186 0.833431105645671 0.833481482069229 COPZ2 0.890119660685772 -0.0232326917132291 ENSG00000005243
0.571403144081685 0.151237823489047 0.000157981095411319 0.473645680413006 0.0826954874967042 1.01868609103661e-08 1.37208540723969e-06 PRKAR2B 0.000115632727910798 0.683326274270323 ENSG00000005249
0.110678226546183 0.0928420533324817 0.233216907258407 -0.0468998417427918 0.069745341110143 0.50130102853096 0.502636770599009 MSL3 0.628458620771856 -0.067662169100803 ENSG00000005302
0.0625551545951245 0.100450712819372 0.533452266934328 0.0761546743590314 0.0748648913174759 0.30904491097673 0.312480816169561 CREBBP 0.446091588067437 0.109867971038288 ENSG00000005339
0.111559360576256 0.14096703177534 0.42871867293657 0.117179998416703 0.104756090899218 0.263311495176024 0.267405428277189 GCFC2 0.396201765531169 0.169055002607153 ENSG00000005436
-0.39841281881641 0.0907322626170942 1.12787914132717e-05 0.155228613020401 0.0635205880025902 0.0145353833126096 0.0187428064052522 CROT 0.053223297157565 0.223947550208605 ENSG00000005469
0.108314465135952 0.0932209416580721 0.245271498221654 0.0511889685161338 0.0699500546304062 0.464294850785249 0.465944555173862 ABCB4 0.595083988946114 0.0738500710264476 ENSG00000005471
0.0206937418072475 0.0811483353836561 0.798714378154229 0.251708738090744 0.0447544675141724 1.86353663611527e-08 1.89354834693975e-06 KMT2E 0.000137440962962557 0.363138948191936 ENSG00000005483
0.0737743835552254 0.101273321465826 0.466327092364664 0.284437751865661 0.0601113810965011 2.22488028578383e-06 3.01118631578742e-05 RHBDD2 0.0006451235392711 0.410356934058194 ENSG00000005486
0.139077119280421 0.107085808595232 0.194031580977098 0.318403038599713 0.0611282114195167 1.90092475094161e-07 6.89865687872654e-06 IBTK 0.000268954167653049 0.459358484791783 ENSG00000005700
-0.101797565580345 0.0792077431445632 0.198723400049991 0.10643554367528 0.0571872833381548 0.0627194636310318 0.0689730547947419 ZNF195 0.144397240589792 0.153554031034647 ENSG00000005801
-0.0895179621329626 0.106239030073254 0.399447159938493 0.272742475736641 0.066205851736902 3.79509564907288e-05 0.000192361351870123 MYCBP2 0.00199626569870507 0.393484217185031 ENSG00000005810
0.0754174596481087 0.0905807012075062 0.405070559416092 0.207492491989699 0.0590979947537166 0.000446440527486436 0.00113025725820325 FBXL3 0.00672318351078078 0.299348389215231 ENSG00000005812
0.0829461688804506 0.113814628861701 0.466134400169703 0.260672576850303 0.0742606812873269 0.000447707778923112 0.00113266943553228 ITGAL 0.0067311548045333 0.37607103391768 ENSG00000005844
-0.530511312196189 0.111864718526306 2.11163140351189e-06 -0.0204075134197157 0.0844933483322618 0.8091458813256 0.809221640857175 PDK2 0.872827980791539 -0.0294418184074988 ENSG00000005882
0.118421522744692 0.0814464845228769 0.145951976544708 -0.019199824891855 0.06148453968401 0.754834748060365 0.754995212667355 ITGA3 0.833553867479025 -0.0276994921574157 ENSG00000005884
-0.0273186269255632 0.0886129885198918 0.757860569572864 0.265441950884843 0.0502971211723045 1.30973916601107e-07 5.57267825951278e-06 ZFX 0.000239689595925996 0.382951786185455 ENSG00000005889
-0.0589069622725845 0.0353002479012618 0.0951687688459653 0.018064136086012 0.0265140938030784 0.4956796795894 0.497060414951955 LAMP2 0.623556281482797 0.0260610395492328 ENSG00000005893
NA NA NA NA NA NA 0.509551380125653 GDE1 0.635080563795318 NA ENSG00000006007
-0.406913078817265 0.106599719895433 0.00013497153251385 -0.0781738345043297 0.0795215356308232 0.325581661798677 0.328792336570794 REX1BD 0.462179040671606 -0.112781003366671 ENSG00000006015
NA NA NA 0.236943501682684 0.106717422915918 0.0263991679220084 0.0308963090422924 OSBPL7 0.0779359085263291 0.341837214848474 ENSG00000006025
-0.347653627312922 0.0601575805617866 7.51238871110615e-09 0.0440068742421799 0.0448794829446006 0.32681143387284 0.330005662292894 MAP3K14 0.463118555529054 0.0634884992342172 ENSG00000006062
NA NA NA NA NA NA 0.0384289523183181 TMEM132A 0.0920023554358666 NA ENSG00000006118
-0.0551676356380658 0.0388366744149836 0.155461122628786 0.0212965692206255 0.0291424090327687 0.464916066626574 0.466560149001057 AP2B1 0.595627876271479 0.0307244548025449 ENSG00000006125
-0.0801539637495291 0.0630825246219037 0.203863607011207 0.00860567722038909 0.0476643315971844 0.856722745827827 0.856754813599054 ZNF263 0.906952469597313 0.0124153678493464 ENSG00000006194
-0.248337418131012 0.0679144253567149 0.000255560275814082 0.0818422721851814 0.0494932277746773 0.0982077005261839 0.104496535156565 SPATA20 0.197814079125775 0.118073440216646 ENSG00000006282
0.495807321728715 0.0886628683920345 2.24402298965032e-08 -0.0253044653521543 0.0668900067070589 0.705208013988376 0.705486694831923 TNFRSF12A 0.795366890555257 -0.0365066266758996 ENSG00000006327
0.498474526496444 0.0510958309749422 0 0.00156309191613993 0.0386239390872049 0.967718814057272 0.967719181068541 RALA 0.97999325497553 0.00225506495586858 ENSG00000006451
0.176434827035902 0.133021030740578 0.184717861439454 0.274271768673619 0.0895634605989593 0.0021963022658138 0.00389069377110414 KDM7A 0.0165275513138548 0.395690520521275 ENSG00000006459
-0.0295223498362144 0.0877549003368696 0.73655549058432 0.0942190445541758 0.0644510476470921 0.143776873330308 0.149628312849514 AGK 0.258017402423969 0.135929348335606 ENSG00000006530
-0.21254457586173 0.0357634823914175 2.7974738081582e-09 -0.0372879654666915 0.0263106514051178 0.156418792968786 0.162104696811903 ALDH3B1 0.27354797358186 -0.0537951628636348 ENSG00000006534
0.0982790487122509 0.122969732078514 0.424166725534712 0.316501116039842 0.0765395744487276 3.54753240863204e-05 0.00018366678141563 PHTF2 0.00193644313537873 0.456614590546502 ENSG00000006576
0.207908379139323 0.0982860978911277 0.0344010967248765 -0.000509121917094715 0.0742972579319873 0.994532539296699 0.994532541081119 FARP2 0.996834699741029 -0.000734507665000347 ENSG00000006607
-0.116725459204826 0.0892529188760649 0.190939284422482 0.233214666666202 0.055147438268975 2.34805183871867e-05 0.00013873628367134 GGCT 0.00162814160192619 0.336457643061903 ENSG00000006625
0.176693968564252 0.123639038315744 0.152972195532847 0.288540520686685 0.0801408154173428 0.00031770469878234 0.000876567987953028 DBF4 0.00564256819262643 0.4162759782902 ENSG00000006634
0.264360310770069 0.0655050445288088 5.44340690724621e-05 0.0296147725179878 0.0492705487655535 0.547797097803861 0.548796487123945 IFRD1 0.668273612181475 0.0427250854487557 ENSG00000006652
0.167114518573113 0.0630471257735234 0.00803421202797461 0.061753540702859 0.046534543893806 0.184493037454774 0.189778557908918 COX10 0.307173156955695 0.0890915269293493 ENSG00000006695
-0.0144506361863063 0.120573598975189 0.904602693503177 0.113415427897861 0.0891634301800571 0.203374933544571 0.208377065969859 GTF2IRD1 0.329659569443299 0.163623875388544 ENSG00000006704
-0.132894761806936 0.0468228346320378 0.00453620894303808 0.0869625007883946 0.0322911410908513 0.00707961046654515 0.0101554269490468 PAF1 0.0339876589017005 0.125460368630719 ENSG00000006712
0.0684748615147393 0.0648042167884987 0.290674974467676 0.0518918313421671 0.0482178888464929 0.281840236691167 0.285661998871163 VPS41 0.416954285693966 0.0748640877399909 ENSG00000006715
-0.30114577493024 0.0857592875652415 0.000445545652774104 0.0529278525418199 0.0642249541048235 0.409882139815823 0.412071555764473 ELAC2 0.544701397727599 0.0763587503869859 ENSG00000006744
0.770049803349287 0.191328713645413 5.70364277441282e-05 -0.369583713057887 0.130858223946841 0.00473830712964873 0.00726974548418047 SCIN 0.0264751142821503 -0.533196590021943 ENSG00000006747
-0.329200934844478 0.058111695815335 1.47051422150213e-08 0.0412059716938814 0.0433881541105387 0.342261878016683 0.345253204523733 ARSD 0.478822957383227 0.0594476510177738 ENSG00000006756
-0.215206077049528 0.0839113099743879 0.0103269514056874 0.0183393542223169 0.0633573017721602 0.772229993714139 0.772358703747784 PNPLA4 0.846144498600674 0.0264580953896425 ENSG00000006757
-0.152328751037559 0.0463770107166806 0.00102136458227986 0.0902380535006292 0.0316678423105899 0.00437856723305252 0.00681160741716608 ADIPOR2 0.0251454533677044 0.130185992284831 ENSG00000006831
-0.0488132230240752 0.146283219482433 0.738613622653763 -0.105532335329624 0.10917193456721 0.333713145204278 0.336815878906082 CDKL3 0.469828592693143 -0.15225097683348 ENSG00000006837
-0.192009749744717 0.1037190352479 0.0641337540123801 -0.162266476349633 0.0735922659581665 0.0274583571637048 0.032720892447161 PRSS21 0.0814887443734767 -0.234101040732142 ENSG00000007038
-0.0771804367138603 0.104181442207948 0.458798275513156 -0.0343353784423864 0.0785455804936377 0.662010157948535 0.662429677288798 MARK4 0.7624644243275 -0.0495354802058766 ENSG00000007047
-0.0977371836884995 0.0498954031101498 0.0501313578472042 0.0159508892515576 0.0376235722792055 0.671594994027277 0.67197993865966 CCDC124 0.769583428693099 0.0230122688209911 ENSG00000007080
-0.541210439387372 0.10839328654197 5.94407182585854e-07 -0.0537223035694607 0.081446945697117 0.509511356665584 0.510783093042021 CEACAM21 0.635984462005817 -0.0775049009447923 ENSG00000007129
NA NA NA 0.118794772053816 0.0300289312111965 7.62117608239521e-05 0.000311596661083739 PAFAH1B1 0.00277251256679946 0.171384628525575 ENSG00000007168
-0.130821877866823 0.0566324138849277 0.0208871748040478 0.173207978224921 0.0316123679907215 4.27444832862278e-08 2.97562325697036e-06 BLTP2 0.000173022330860506 0.249886291227498 ENSG00000007202
-0.51758561821529 0.0964845019244127 8.11993619009854e-08 -0.111175391234696 0.070542499269593 0.115024455969656 0.121191199598748 GAS7 0.220826405528634 -0.160392185603186 ENSG00000007237
-0.736672377564384 0.0806266700589094 0 -0.055939480041161 0.0602307220797991 0.353016967362576 0.355871231744021 TRAPPC6A 0.489449622892626 -0.08070361044529 ENSG00000007255
0.277691300221473 0.0751006770287138 0.000217658483011363 0.0549748505305211 0.0560265114478936 0.32647971425556 0.329678377052481 MATK 0.462854581915027 0.0793119442339947 ENSG00000007264
-0.024017353520814 0.120169863573503 0.841588743085417 0.261057336023593 0.0797420972880304 0.00106122715290891 0.00219167824108622 ST7L 0.0108350014461889 0.376626124068921 ENSG00000007341
-0.00776152459580882 0.0915276891497226 0.932420597180033 0.0378200990399186 0.0689007029475914 0.583069066023308 0.583853981661008 RPUSD1 0.698062940534387 0.05456286933082 ENSG00000007376
0.395372818027771 0.11052605454018 0.000347306277277637 0.155286794171793 0.0794401875986062 0.0506109688428484 0.0566920040536619 RHBDF1 0.124215930012534 0.224031487867191 ENSG00000007384
0.00134685218169799 0.0866189945483053 0.987594069116126 0.147931067805146 0.0606585984477898 0.0147382203096014 0.0189687790449992 LUC7L 0.0537013336721078 0.213419417915893 ENSG00000007392
-0.00249338876436589 0.0710424747202149 0.97200226980062 0.0230183839136557 0.053565856994339 0.667398465929579 0.667798306315126 TSR3 0.766372680937862 0.0332085083215092 ENSG00000007520
-0.455929323771592 0.185764240357628 0.0141141942306955 0.21157562875671 0.135925007090286 0.119574637816945 0.125698971293883 PIGQ 0.226944929192997 0.30523911038027 ENSG00000007541
0.460328821862824 0.100674137490889 4.82023146419763e-06 0.223575345095695 0.066355794763742 0.000753479625037023 0.00168215107036474 CRAMP1 0.00888582651594874 0.322551041634597 ENSG00000007545
0.0942915094871141 0.0688819525512361 0.17103505338896 0.156278624322323 0.0450871778885248 0.000527981587329585 0.00128276337472747 DNAJC11 0.00736181887406435 0.225462396306765 ENSG00000007923
0.312274949570392 0.102561578090446 0.00232869382716849 -0.020368959013663 0.0774549041877275 0.792567304856633 0.792664551875561 MYLIP 0.860664314821998 -0.0293861961570821 ENSG00000007944
0.0704905183324508 0.0389860005158012 0.0705912144093053 0.0122851332143688 0.0293994327308675 0.676042360238635 0.676411926153914 PSMB1 0.772165486980225 0.0177237007650303 ENSG00000008018
0.542773440111318 0.0709559180583292 2.02060590481778e-14 0.0694740340609504 0.0523729150905353 0.184665525758323 0.189948490977515 JARID2 0.307329364927799 0.100229844410284 ENSG00000008083
0.211954275593596 0.196555817417623 0.280881427336833 0.467438440621762 0.126519846056027 0.000220245420090803 0.000669079178274678 CAMK1G 0.00467796617015319 0.674371120205886 ENSG00000008118
-0.0131664137858556 0.091842712210583 0.886007225731838 0.122656616020316 0.066348632686098 0.064505719337846 0.0707755242598818 CDK11A 0.147189178226455 0.176956091664732 ENSG00000008128
0.375951436208461 0.079306234229678 2.13188362918615e-06 -0.140482277615469 0.0551886392241442 0.0109123649179459 0.0146496209587549 NADK 0.0445736104625842 -0.202673085248623 ENSG00000008130
-0.0461469435324666 0.105828344700181 0.662797067472942 0.0990057892554164 0.0782784233017682 0.205946515145429 0.210909620168154 CYTH3 0.332587228488197 0.142835161178087 ENSG00000008256
NA NA NA NA NA NA 0.0103220521620801 SYPL1 0.0343803737398513 NA ENSG00000008282
0.279000207402616 0.0663707573368653 2.62631433021188e-05 -0.0101996438090168 0.0501427692133796 0.838812976998816 0.838858628554811 CYB561 0.894299264863264 -0.0147149755421023 ENSG00000008283
0.813336033043713 0.0790842087722974 0 0.187854228731873 0.0509277617303655 0.000225455093227467 0.00068063541238829 SPAG9 0.00473503538690291 0.271016364201494 ENSG00000008294
-0.170614644437266 0.0925600889256418 0.0652873770607674 0.0868278585162743 0.0684559713402584 0.204663982333815 0.209646558656127 SS18L2 0.331161754062015 0.125266120892438 ENSG00000008324
-0.0957123803345254 0.0582119384064901 0.100133793033998 0.0198031836586807 0.043880136211778 0.651772060832594 0.652230718686077 MPND 0.753941004744645 0.028569954858192 ENSG00000008382
0.531976691564591 0.0890021808005716 2.27117280537925e-09 0.0996316432070775 0.0651979478096946 0.126477586868237 0.13253148736831 MGST1 0.235855709592385 0.143738077570469 ENSG00000008394
0.113621719396409 0.0780967963666193 0.1457015910671 0.107046789621521 0.0562752122249206 0.0571448249109423 0.0633336107647097 CRY1 0.135505222418208 0.154435872530053 ENSG00000008405
0.107224551530017 0.0684045976337463 0.116996689153045 0.162003075054741 0.0440998253850934 0.000239200413852281 0.000710837015893757 ST3GAL1 0.00488292144889383 0.233721032990237 ENSG00000008513
-0.241642290475225 0.131674198779167 0.0664830345703784 0.215969683235891 0.092800034312663 0.0199515027620902 0.0246906118439235 MMP25 0.0659238811235694 0.31157839098678 ENSG00000008516
1.79016136360919 0.226833477560357 2.88657986402541e-15 0.384375334146487 0.159053283371373 0.0156642826284588 0.0199968553489254 IL32 0.0559119377903489 0.554536388413175 ENSG00000008517
0.0742625437325466 0.184975471991181 0.688072366292437 0.454525718818228 0.117529763322914 0.000110036019348225 0.000405189623025379 PKD1 0.00333418485998013 0.655742000495549 ENSG00000008710
-0.0655287955405177 0.0788416571499466 0.405892104899413 0.104185254832994 0.0570130524674614 0.0676406962113241 0.0739341591114768 MED24 0.15196385613221 0.150307550481313 ENSG00000008838
-0.143332619343884 0.074381618263611 0.0539809017095758 0.16576786012536 0.0489713690197605 0.000711794406692112 0.00161033922694334 RHOBTB2 0.00864267770845728 0.239152469741632 ENSG00000008853
-0.194792898040472 0.0830753079281509 0.0190385691797823 0.254962557712189 0.0462384965908287 3.50618223343702e-08 2.66868945311342e-06 HEATR5B 0.000162030130520542 0.367833217623742 ENSG00000008869
0.157014081407431 0.0573740139719297 0.00620634045565582 0.0926460994198887 0.0405288874616557 0.0222584988442975 0.0271800223407961 SEC62 0.0709857613422164 0.133660068190779 ENSG00000008952
-0.268782466500112 0.0435229423432527 6.5891736511503e-10 -0.0275439150683442 0.0325784053711323 0.397851033786826 0.400172556619824 RPS20 0.533067379653179 -0.0397374696757671 ENSG00000008988
-0.00453650781443847 0.0453776801429679 0.920366373300177 0.0732094945236225 0.0320588412207498 0.0223951879340314 0.0273268501419717 CSDE1 0.0712950877275585 0.105618974695218 ENSG00000009307
